Date/Time,PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly)
 02/07  10:00:00,2722046.641535778,0.0,4022183.236959599,0.0,2319480.293149606,0.0,4816478.605648899,0.0,3171900.0274664217,0.0
 02/07  11:00:00,2276710.8049652578,0.0,3394179.444960633,0.0,2050436.44706107,0.0,4150193.3747977458,0.0,2741712.0345968429,0.0
 02/07  12:00:00,1858216.240999335,0.0,2911174.35038095,0.0,1857386.2851752695,0.0,3663208.642133225,0.0,2415405.3258198865,0.0
 02/07  13:00:00,2625212.2604843627,0.0,3449297.108526049,0.0,2222353.07015878,0.0,4181187.7312706697,0.0,2700792.227743531,0.0
 02/07  14:00:00,1858216.2409993346,634566.7024052242,2444086.8739949066,0.0,1616949.0656189013,0.0,3097942.3465617436,0.0,2046989.1950644307,0.0
 02/07  15:00:00,1858216.2409993327,865839.635853607,2392272.23204564,0.0,1504673.4118890812,0.0,2938093.4417582026,0.0,1936690.387094445,0.0
 02/07  16:00:00,1858216.2409993304,1066305.2965178348,2443293.9042781728,0.0,1480050.0101511102,0.0,2868160.214518432,0.0,1892656.3281832478,0.0
 02/07  17:00:00,1858216.2409993294,1187219.211041621,2590222.1572377018,0.0,1618122.9986338532,0.0,2908915.426719084,0.0,1935256.279482397,0.0
 02/07  18:00:00,3878249.4695985189,0.0,5159992.90957601,0.0,3121638.7717704477,0.0,5436427.055014217,0.0,3470077.8624318616,0.0
 02/07  19:00:00,5220770.949676864,0.0,6427065.402704904,0.0,3883633.480038791,0.0,6680535.946673373,0.0,4237755.295510994,0.0
 02/07  20:00:00,5570405.218474439,0.0,6851254.226426642,0.0,4140307.5037002817,0.0,7048700.685610926,0.0,4476518.893526456,0.0
 02/07  21:00:00,5993396.442212105,0.0,7335699.635102472,0.0,4423362.761414547,0.0,7471384.405537343,0.0,4740354.53729376,0.0
 02/07  22:00:00,6244216.055698581,0.0,8117458.885067787,0.0,4862535.70598765,0.0,8130938.101034048,0.0,5172912.063946093,0.0
 02/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/08  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/08  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/08  07:00:00,7329217.052789827,0.0,12104810.103042039,0.0,7641098.985374221,0.0,11796728.554606788,0.0,8026170.434142784,0.0
 02/08  08:00:00,11369875.745558726,0.0,13517483.217232343,0.0,7916913.644170958,0.0,13641647.51789618,0.0,8763543.581159577,0.0
 02/08  09:00:00,6295823.673005004,0.0,7978163.414185309,0.0,4160760.9858678879,0.0,9046844.912678313,0.0,5918523.982270788,0.0
 02/08  10:00:00,5539993.456273563,0.0,6810191.042199339,0.0,3876296.5548839524,0.0,7947184.209580491,0.0,5182909.111814301,0.0
 02/08  11:00:00,5189310.966586172,0.0,5353318.826783915,0.0,3564964.6213739209,0.0,7302387.486582057,0.0,4729042.484119412,0.0
 02/08  12:00:00,4836286.923982657,0.0,3080960.294464861,0.0,3652493.136217634,0.0,6873378.1774791949,0.0,4381041.623979439,0.0
 02/08  13:00:00,5681634.37440974,0.0,2084849.3700950086,0.0,4245548.6946144099,0.0,7640303.33002277,0.0,4735453.787948549,0.0
 02/08  14:00:00,4453135.896772816,0.0,2681844.1747769389,0.0,3740274.130550262,0.0,6731916.797302479,0.0,4193176.4038141297,0.0
 02/08  15:00:00,4421129.218234771,0.0,4598486.800486253,0.0,3793608.4323664747,0.0,6708537.9742193,0.0,4165676.866062807,0.0
 02/08  16:00:00,4472240.384279241,0.0,5570527.204639884,0.0,3966324.580045868,0.0,6879792.899550602,0.0,4336662.309540877,0.0
 02/08  17:00:00,4484828.231550974,0.0,6057970.182901755,0.0,4118241.8288712326,0.0,7050238.105014326,0.0,4514237.85603443,0.0
 02/08  18:00:00,7603080.750027012,0.0,8829526.78806383,0.0,5749186.058792791,0.0,9738972.418366543,0.0,6166832.764015867,0.0
 02/08  19:00:00,9013694.629672002,0.0,10318351.775282788,0.0,6634928.419073325,0.0,11154271.132358257,0.0,7046964.860738376,0.0
 02/08  20:00:00,9390422.595334592,0.0,10839630.012921108,0.0,6936622.477281587,0.0,11572361.794832474,0.0,7314408.4685208699,0.0
 02/08  21:00:00,9861518.21593041,0.0,11359251.292716587,0.0,7216588.974972781,0.0,11991060.68691959,0.0,7572685.414644246,0.0
 02/08  22:00:00,10169510.016285237,0.0,11710802.984564342,0.0,7394488.220150597,0.0,12241222.890891703,0.0,7729734.038537645,0.0
 02/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/09  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308012.0961183802,0.0
 02/09  06:00:00,0.0,0.0,0.0,0.0,778770.4365445129,0.0,0.0,0.0,1291887.6579302937,0.0
 02/09  07:00:00,12446664.233979499,0.0,18239679.708430254,0.0,11849170.156972375,0.0,18312283.104352159,0.0,11813235.496923214,0.0
 02/09  08:00:00,16921626.270115429,0.0,18831903.854627626,0.0,10673579.62321267,0.0,19895848.016965115,0.0,12651771.822408246,0.0
 02/09  09:00:00,10426724.462017518,0.0,10100121.570638206,0.0,3515976.7243875435,0.0,13853817.24184858,0.0,8922192.198845637,0.0
 02/09  10:00:00,8826647.79393048,0.0,7209705.037979598,0.0,3186704.299949527,0.0,11745348.249422359,0.0,7549266.687487336,0.0
 02/09  11:00:00,7863109.287161952,0.0,4499253.532490214,0.0,3583558.0021560976,0.0,10585831.706830463,0.0,6728478.288007562,0.0
 02/09  12:00:00,6939633.105671298,0.0,2515756.597241792,0.0,4476526.197649762,0.0,9758034.97097938,0.0,6102143.390187068,0.0
 02/09  13:00:00,7311527.721334342,0.0,2047986.456508581,0.0,4981673.269993699,0.0,10078235.599546295,0.0,6189039.149439162,0.0
 02/09  14:00:00,5668375.282838501,0.0,1455617.0527984924,28790.12556393246,4289671.525861541,0.0,8813085.273738027,0.0,5442961.807933944,0.0
 02/09  15:00:00,5281892.518821727,0.0,1455617.052798491,0.0,4103909.3469737574,0.0,8480288.423364204,0.0,4975078.396966282,0.0
 02/09  16:00:00,4947877.0735266399,0.0,2387058.690454814,0.0,4034807.2150784165,0.0,8205153.366529289,0.0,3932818.544358684,0.0
 02/09  17:00:00,4846213.524110859,0.0,4436342.22304053,0.0,4135162.739016694,0.0,8153365.057905149,0.0,4044152.4685486864,0.0
 02/09  18:00:00,8096392.202790816,0.0,8081805.726977264,0.0,5872144.465495928,0.0,10970685.7796098,0.0,6370653.066488903,0.0
 02/09  19:00:00,9683409.13713561,0.0,9897411.596095678,0.0,6850674.753293039,0.0,12516792.31645567,0.0,7582177.356915847,0.0
 02/09  20:00:00,10213712.436537259,0.0,10616996.213980509,0.0,7216943.229814419,0.0,13001684.681800846,0.0,7938666.435727141,0.0
 02/09  21:00:00,10796900.166255717,0.0,11323485.32829043,0.0,7594476.47090437,0.0,13521141.314327728,0.0,8267108.872549873,0.0
 02/09  22:00:00,11193621.538316787,0.0,11858555.502091729,0.0,7870921.154914012,0.0,13872911.207351884,0.0,8492031.432903337,0.0
 02/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/10  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784656.597463608,0.0
 02/10  06:00:00,0.0,0.0,0.0,0.0,541781.4315163611,0.0,827943.4783155685,0.0,1159242.4158196143,0.0
 02/10  07:00:00,12708588.888876806,0.0,17185620.062168544,0.0,11399570.568284469,0.0,18781535.874437378,0.0,12019919.716244266,0.0
 02/10  08:00:00,16484538.646454508,0.0,17439711.966272206,0.0,10057107.08323234,0.0,19953151.894205825,0.0,12475897.48388168,0.0
 02/10  09:00:00,9796065.693201326,0.0,9023273.450550262,0.0,3194412.5731078607,0.0,13678350.995529537,0.0,8636273.950106223,0.0
 02/10  10:00:00,8037369.45090475,0.0,6150493.873246406,0.0,2805280.569563647,0.0,11418240.931871284,0.0,7185433.87433438,0.0
 02/10  11:00:00,7109088.231587844,0.0,3596256.295266201,0.0,3173722.500104076,0.0,10269213.187938214,0.0,6377952.748448191,0.0
 02/10  12:00:00,6359411.337779386,0.0,1841370.2949840702,0.0,4104260.54419042,0.0,9578697.260187094,0.0,5845282.004093579,0.0
 02/10  13:00:00,6910564.598709239,0.0,1530722.550238604,0.0,4715200.182298262,0.0,10027325.203321804,0.0,6033527.390542315,0.0
 02/10  14:00:00,5340668.109534389,0.0,1455617.0527984934,36261.79121642347,4070991.275210925,0.0,8820339.397618365,0.0,5337193.855299562,0.0
 02/10  15:00:00,4940695.621141813,0.0,1455617.0527984955,0.0,3872299.8587377637,0.0,8433327.506004105,0.0,4822662.01591388,0.0
 02/10  16:00:00,4611858.178924987,0.0,2243314.5912553288,0.0,3793115.108033537,0.0,8114232.690779064,0.0,3896225.967804387,0.0
 02/10  17:00:00,4551809.555774135,0.0,4172601.541331794,0.0,3906249.7733393895,0.0,8069020.913066266,0.0,4148900.9323730359,0.0
 02/10  18:00:00,7875903.843378718,0.0,7746661.268080251,0.0,5691054.907740819,0.0,10975613.60313411,0.0,6397767.769898672,0.0
 02/10  19:00:00,9547766.086276873,0.0,9566671.176644722,0.0,6700850.788739279,0.0,12549774.84797382,0.0,7563379.794232147,0.0
 02/10  20:00:00,10112463.148620408,0.0,10317789.17606889,0.0,7084397.214163564,0.0,13043167.994704869,0.0,7920427.154251855,0.0
 02/10  21:00:00,10684601.449495322,0.0,11032909.18421573,0.0,7463229.652709505,0.0,13546281.085622266,0.0,8243704.36269545,0.0
 02/10  22:00:00,11081815.935835688,0.0,11591755.070015507,0.0,7750010.590644989,0.0,13897251.062111386,0.0,8474037.124725264,0.0
 02/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549120.9601425249,0.0
 02/11  05:00:00,0.0,0.0,0.0,0.0,329040.3690550021,0.0,876767.539640563,0.0,1115534.7318312536,0.0
 02/11  06:00:00,0.0,0.0,0.0,0.0,1303438.1123271057,0.0,2317764.393455042,0.0,1819616.954602851,0.0
 02/11  07:00:00,13465392.215804782,0.0,17753245.055588209,0.0,11560570.472665389,0.0,19111883.977095006,0.0,12271580.258631463,0.0
 02/11  08:00:00,17532438.49242994,0.0,18337573.2004634,0.0,10557749.00373808,0.0,20787328.39722914,0.0,12982527.800020323,0.0
 02/11  09:00:00,13973301.661491339,0.0,11891758.400821945,0.0,4549415.672148436,0.0,17043980.733363864,0.0,10640591.727325807,0.0
 02/11  10:00:00,12470643.394237332,0.0,9019176.854933069,0.0,4366191.776913081,0.0,15056774.062386677,0.0,9333295.880833995,0.0
 02/11  11:00:00,11565173.089758182,0.0,6165122.467056135,0.0,4861956.957917121,0.0,13953237.91179436,0.0,8548825.376861528,0.0
 02/11  12:00:00,10775566.440438416,0.0,4108777.1737420076,0.0,5957875.119954075,0.0,13237549.87203319,0.0,7981738.670051685,0.0
 02/11  13:00:00,11310135.161114812,0.0,3720066.228196945,0.0,6676650.54866739,0.0,13726999.563626865,0.0,8166603.489856376,0.0
 02/11  14:00:00,10910587.061401273,0.0,3666940.974459642,0.0,6591410.995165695,0.0,13454970.23885051,0.0,8034600.042618683,0.0
 02/11  15:00:00,10446416.091152627,0.0,4378265.666634961,0.0,6392494.462455545,0.0,13063756.285400585,0.0,7495341.350151559,0.0
 02/11  16:00:00,10023023.96639729,0.0,5722130.354494045,0.0,6246028.672977019,0.0,12622514.169264663,0.0,6323510.865595315,0.0
 02/11  17:00:00,10159682.879262802,0.0,7668392.216813382,0.0,6454914.798684977,0.0,12716849.177226393,0.0,6599245.550912058,0.0
 02/11  18:00:00,11278267.371829808,0.0,9947364.544063103,0.0,7213635.42097562,0.0,13755564.27888418,0.0,7959042.703628932,0.0
 02/11  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/11  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/11  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/11  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/11  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/11  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/12  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784618.2149240682,0.0
 02/12  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1769176.2102548467,0.0,1166517.7960621715,0.0
 02/12  03:00:00,0.0,0.0,0.0,0.0,911251.649899783,16323.214344408949,1777240.7113156906,0.0,1573389.6593447773,0.0
 02/12  04:00:00,0.0,0.0,0.0,0.0,1340621.6201737789,0.0,2715470.3131156105,0.0,1615745.7824289033,0.0
 02/12  05:00:00,0.0,0.0,853721.4977338067,0.0,1382340.8846498365,0.0,2309427.2296014006,0.0,2050375.2256515814,0.0
 02/12  06:00:00,0.0,0.0,1500735.109884386,0.0,1770776.2736979377,0.0,3447104.91735785,0.0,2013862.5514029316,0.0
 02/12  07:00:00,0.0,0.0,2241888.790427216,0.0,1811743.9127027747,0.0,2837226.932547593,0.0,2457923.128815456,0.0
 02/12  08:00:00,0.0,0.0,1324946.4722070043,20856.286678984234,1542303.2482036933,224379.8332951989,3837041.652121137,0.0,2225434.737388035,0.0
 02/12  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2215956.747784823,0.0,2000283.3379990189,0.0
 02/12  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1909015.4967268827,0.0,1352006.5555356455,0.0
 02/12  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,296637.85653750065,0.0,1148596.3535724197,26277.948479800092
 02/12  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/12  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/12  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/12  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/12  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/12  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/12  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,293466.90545334506,0.0,0.0,0.0
 02/12  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1546494.2971101222,0.0,119307.09530318613,0.0
 02/12  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1484813.3640646698,0.0,1130437.8157720296,33285.43927848026
 02/12  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1952029.5384550293,0.0,801751.6876725113,0.0
 02/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1481251.1550620907,0.0,1384826.1126144066,0.0
 02/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2227988.3856672218,0.0,1075920.4489823767,0.0
 02/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1554833.1764801553,0.0,1456766.4603785785,0.0
 02/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2078637.3510001023,0.0,1045997.503009198,0.0
 02/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1473814.9693175129,0.0,1385699.0309736767,0.0
 02/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2097441.3620560017,0.0,1061729.3696770494,0.0
 02/13  04:00:00,0.0,0.0,0.0,0.0,787423.397414249,25806.049938943135,1537835.942264021,0.0,1559994.93505731,0.0
 02/13  05:00:00,0.0,0.0,0.0,0.0,766818.0405979302,25347.68280075905,2446068.4395077696,0.0,1213307.384976753,0.0
 02/13  06:00:00,0.0,0.0,0.0,0.0,618614.2524236152,11940.507698920866,1850552.4719600839,0.0,1630874.3460848919,0.0
 02/13  07:00:00,16410170.561901115,0.0,17320190.39983735,0.0,11870908.485642072,0.0,20390232.244970774,0.0,12727608.782008004,0.0
 02/13  08:00:00,16712730.040443119,0.0,16047184.509295091,0.0,9859995.326016024,0.0,19254836.110212406,0.0,11811674.704232444,0.0
 02/13  09:00:00,9472725.134394754,0.0,9296256.914261816,0.0,5410334.374873541,0.0,12694432.16085833,0.0,7838941.414220385,0.0
 02/13  10:00:00,7212798.621458906,0.0,7049729.532055055,0.0,4468239.784709635,0.0,10225782.306802247,0.0,6301774.3290006699,0.0
 02/13  11:00:00,5851100.004191145,0.0,5737841.4711013459,0.0,3985880.081211835,0.0,8704835.177818682,0.0,5351730.730739932,0.0
 02/13  12:00:00,4798054.623818176,0.0,5037449.438453126,0.0,3688777.2400641499,0.0,7600779.420309428,0.0,4670924.153492585,0.0
 02/13  13:00:00,5088320.40497235,0.0,5422536.316365419,0.0,3866823.0744414648,0.0,7629396.515280812,0.0,4680137.16430605,0.0
 02/13  14:00:00,3377202.7489414878,0.0,4185352.2186307657,0.0,3054533.0163630379,0.0,6146773.053951398,0.0,3801115.226772943,0.0
 02/13  15:00:00,2949484.6405374098,0.0,3975813.363437053,0.0,2838661.0611432425,0.0,5698886.482595284,0.0,3524278.0791765425,0.0
 02/13  16:00:00,2588235.533991613,0.0,3902270.081812636,0.0,2709773.20202955,0.0,5394811.405793395,0.0,3347317.9852031676,0.0
 02/13  17:00:00,2472319.877720727,0.0,4082470.6969607726,0.0,2752068.6790902337,0.0,5368183.881281243,0.0,3365929.582300182,0.0
 02/13  18:00:00,5717910.736567432,0.0,6957202.769167999,0.0,4435178.690693339,0.0,8141432.562827664,0.0,5055769.091297523,0.0
 02/13  19:00:00,7357944.967550084,0.0,9046839.722436328,0.0,5642983.355144449,0.0,10024479.975417939,0.0,6245462.575688291,0.0
 02/13  20:00:00,7741930.172611547,0.0,9438876.45250879,0.0,5870648.211439353,0.0,10315469.240379947,0.0,6441707.20890178,0.0
 02/13  21:00:00,8023512.155217342,0.0,9301042.115857903,0.0,5796216.819062129,0.0,10164478.5748415,0.0,6333873.780503518,0.0
 02/13  22:00:00,8099897.658581385,0.0,9913588.959857388,0.0,6125544.422896063,0.0,10588858.357923074,0.0,6625620.112659603,0.0
 02/13  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/13  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/14  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/14  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/14  07:00:00,8066706.443328005,0.0,12724357.82140926,0.0,8253049.311783352,0.0,13180430.20199667,0.0,8809721.247139084,0.0
 02/14  08:00:00,9933889.505665997,0.0,12707028.432303444,0.0,7889915.617565254,0.0,12974807.858364983,0.0,8317527.743508029,0.0
 02/14  09:00:00,4453323.363460431,0.0,7496161.512220457,0.0,4734144.546091247,0.0,7755390.658751039,0.0,5084152.142010085,0.0
 02/14  10:00:00,3250879.73431595,0.0,6635454.54315866,0.0,4173589.235554818,0.0,6744389.130920116,0.0,4447551.103144941,0.0
 02/14  11:00:00,2669196.928941453,0.0,5894740.120513145,0.0,3725441.2213731647,0.0,5984737.177248275,0.0,3963808.433376614,0.0
 02/14  12:00:00,2260747.0350592129,0.0,4980333.132066529,0.0,3193399.285308131,0.0,5132428.631072696,0.0,3407820.5991054198,0.0
 02/14  13:00:00,3081475.925776232,0.0,5917416.753795261,0.0,3720345.3457405425,0.0,5963977.360257076,0.0,3911259.7684835197,0.0
 02/14  14:00:00,1858216.240999321,177506.62987329439,4669499.11052195,0.0,2975831.19451634,0.0,4699156.621041601,0.0,3144782.9931949388,0.0
 02/14  15:00:00,1858216.240999328,660381.5369225105,3869418.480248045,0.0,2510440.490753295,0.0,3949460.1895907495,0.0,2656357.6479401828,0.0
 02/14  16:00:00,1858216.2409993257,1108228.4173188357,3945621.4224459568,0.0,2522805.7051024215,0.0,3909564.840488944,0.0,2653611.887120317,0.0
 02/14  17:00:00,1858216.2409993234,1283090.4191317107,3864860.255321353,0.0,2468539.197827155,0.0,3792012.304855262,0.0,2586117.635605076,0.0
 02/14  18:00:00,3847265.9334555736,0.0,6153848.214315523,0.0,3844484.4160498429,0.0,6105947.459375681,0.0,3954026.2703000537,0.0
 02/14  19:00:00,5235719.511674622,0.0,7880599.39939865,0.0,4854758.445332428,0.0,7724046.859990092,0.0,4963107.846090448,0.0
 02/14  20:00:00,5612148.3400381249,0.0,8231609.649109172,0.0,5069852.668641623,0.0,8052085.74784401,0.0,5169526.84396644,0.0
 02/14  21:00:00,5974639.92511291,0.0,8215579.822974178,0.0,5076534.479095972,0.0,8081462.495143501,0.0,5165014.999699714,0.0
 02/14  22:00:00,6129802.285135667,0.0,8701016.714525518,0.0,5341057.413771099,0.0,8474581.977587698,0.0,5425302.550354296,0.0
 02/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/15  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/15  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/15  07:00:00,7406349.754334213,0.0,12972230.144690382,0.0,8275164.12193968,0.0,12296818.282423294,0.0,8371452.730090452,0.0
 02/15  08:00:00,10366159.972095658,0.0,13694240.825822643,0.0,8392510.163644968,0.0,13168658.534445046,0.0,8515006.117816667,0.0
 02/15  09:00:00,5251387.616138401,0.0,8726710.58411202,0.0,5390617.9188284729,0.0,8313062.373169079,0.0,5496343.456931656,0.0
 02/15  10:00:00,4353672.999550222,0.0,7634163.864323381,0.0,4722268.978718263,0.0,7240597.69269734,0.0,4793133.225559814,0.0
 02/15  11:00:00,3965309.784122166,0.0,7070001.847161582,0.0,4381505.872846004,0.0,6703769.927567257,0.0,4439868.036884772,0.0
 02/15  12:00:00,3694342.7123475086,0.0,6662169.439866692,0.0,4137822.7821945657,0.0,6316971.740476312,0.0,4188305.0088309778,0.0
 02/15  13:00:00,4626380.8076538839,0.0,7289371.131992828,0.0,4506070.517712963,0.0,6952205.337094438,0.0,4553371.203966179,0.0
 02/15  14:00:00,3419913.4262537385,0.0,6288248.208007764,0.0,3904680.2986336175,0.0,5950536.86588875,0.0,3950969.0675387207,0.0
 02/15  15:00:00,3332292.2368329975,0.0,6209092.377342856,0.0,3845509.151180373,0.0,5866219.568477295,0.0,3891125.7139638729,0.0
 02/15  16:00:00,3306374.143458432,0.0,6265692.689770568,0.0,3865055.6323637159,0.0,5893788.659058037,0.0,3908811.0032535137,0.0
 02/15  17:00:00,3321175.7998197528,0.0,6385614.084886495,0.0,3937680.1541773898,0.0,6003027.409857204,0.0,3981312.239481911,0.0
 02/15  18:00:00,6516381.043290922,0.0,9189596.140088456,0.0,5600180.051596782,0.0,8760995.302731894,0.0,5648707.464626868,0.0
 02/15  19:00:00,8042722.149788769,0.0,10750490.625685236,0.0,6534892.307912344,0.0,10289479.253522225,0.0,6586486.759452683,0.0
 02/15  20:00:00,8536589.624696764,0.0,11294092.637854405,0.0,6862384.555033229,0.0,10814668.779827407,0.0,6914629.271081617,0.0
 02/15  21:00:00,9070363.671581496,0.0,11811969.567299689,0.0,7171561.374506738,0.0,11319809.867330278,0.0,7223566.615940833,0.0
 02/15  22:00:00,9433235.40312639,0.0,12144633.281771724,0.0,7371656.009520763,0.0,11645024.144898486,0.0,7423890.295319644,0.0
 02/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
